Insertion,Merge,Selection,Bubble,Heap,Counting,Quick,Radix,Butcher
0.0,0.018071651458740234,1.6626596450805664,2.1375386714935303,0.02998948097229004,0.006999492645263672,0.0009999275207519531,0.008481025695800781,0.07309961318969727
0.0,0.016278505325317383,1.5531885623931885,2.3208491802215576,0.026943683624267578,0.008474588394165039,0.0030841827392578125,0.008507013320922852,0.09421968460083008
0.0009341239929199219,0.03394913673400879,1.7877602577209473,2.2855279445648193,0.027628183364868164,0.006735801696777344,0.002015829086303711,0.006519317626953125,0.08886575698852539
0.0013837814331054688,0.017573118209838867,1.6713364124298096,2.166917324066162,0.026737689971923828,0.008028507232666016,0.0010006427764892578,0.007547140121459961,0.07234382629394531
0.0009996891021728516,0.015173196792602539,1.5355229377746582,2.114471673965454,0.02856922149658203,0.0065310001373291016,0.0020072460174560547,0.00867009162902832,0.07350730895996094
0.0005216598510742188,0.016693115234375,1.5473968982696533,2.1390085220336914,0.028807640075683594,0.006611824035644531,0.0019652843475341797,0.008262395858764648,0.07100391387939453
0.00099945068359375,0.01892876625061035,1.5268044471740723,2.2846429347991943,0.03443312644958496,0.006598949432373047,0.0,0.010991334915161133,0.0790853500366211
0.0009906291961669922,0.015588521957397461,1.6528327465057373,2.3473880290985107,0.029502391815185547,0.010056734085083008,0.001865386962890625,0.007998943328857422,0.08625197410583496
0.0009913444519042969,0.018880367279052734,1.6149895191192627,2.084329128265381,0.025971412658691406,0.006000995635986328,0.002667665481567383,0.0019989013671875,0.07897686958312988
0.0010008811950683594,0.016213655471801758,1.5972914695739746,2.254382371902466,0.03537750244140625,0.010548114776611328,0.0022363662719726562,0.00331878662109375,0.08803606033325195
0.0010006427764892578,0.022913217544555664,1.6702308654785156,2.310572385787964,0.026957988739013672,0.006520509719848633,0.0020084381103515625,0.007529497146606445,0.06953167915344238
0.0,0.018687963485717773,1.591719627380371,2.22295880317688,0.026062488555908203,0.0067005157470703125,0.0011641979217529297,0.007620573043823242,0.08729290962219238
0.0012578964233398438,0.018648386001586914,1.6271231174468994,2.246596097946167,0.03123760223388672,0.005501508712768555,0.006556510925292969,0.011131763458251953,0.0802297592163086
0.0010218620300292969,0.017853498458862305,1.6467385292053223,2.3353424072265625,0.033406972885131836,0.0075376033782958984,0.0019969940185546875,0.0065021514892578125,0.08960795402526855
0.0010020732879638672,0.020133256912231445,1.622619867324829,2.068464994430542,0.03029179573059082,0.009537696838378906,0.002511262893676758,0.013431310653686523,0.08514523506164551
0.001524209976196289,0.018457889556884766,1.6728501319885254,2.2355237007141113,0.030178070068359375,0.008523702621459961,0.0019965171813964844,0.010228633880615234,0.07846331596374512
0.001001119613647461,0.01806020736694336,1.712294340133667,2.012059211730957,0.041292667388916016,0.007520914077758789,0.0009942054748535156,0.011787652969360352,0.09459710121154785
0.0,0.017094850540161133,1.6217851638793945,2.1971864700317383,0.026894092559814453,0.00753331184387207,0.0020017623901367188,0.008561372756958008,0.07419753074645996
0.0009729862213134766,0.015540361404418945,1.499826431274414,2.2734439373016357,0.036634206771850586,0.01353764533996582,0.0031087398529052734,0.009675741195678711,0.08569741249084473
0.0,0.01609635353088379,1.6728439331054688,2.187095880508423,0.03219151496887207,0.006541728973388672,0.0020003318786621094,0.008826971054077148,0.08406877517700195
0.0,0.017345666885375977,1.6532745361328125,2.1274585723876953,0.030920028686523438,0.008550882339477539,0.001729726791381836,0.005524635314941406,0.07394838333129883
0.0010619163513183594,0.018112897872924805,1.6062545776367188,2.107781410217285,0.03233146667480469,0.006387233734130859,0.002113819122314453,0.0069255828857421875,0.0718832015991211
0.0008418560028076172,0.019515275955200195,1.6976866722106934,2.306971549987793,0.029675960540771484,0.008569717407226562,0.002001047134399414,0.007556438446044922,0.07739663124084473
0.0,0.018140792846679688,1.683657169342041,2.2665529251098633,0.02977132797241211,0.007527589797973633,0.002002239227294922,0.007567644119262695,0.0777125358581543
9.489059448242188e-05,0.015529870986938477,1.6618328094482422,2.1701626777648926,0.03215432167053223,0.007519245147705078,0.0020034313201904297,0.00850820541381836,0.08154845237731934
0.0,0.01607489585876465,1.6393356323242188,2.3046982288360596,0.030229806900024414,0.007491111755371094,0.0020542144775390625,0.0065462589263916016,0.07389211654663086
0.0010056495666503906,0.014434814453125,1.5959384441375732,2.1897225379943848,0.02922344207763672,0.006509304046630859,0.0010840892791748047,0.0066106319427490234,0.07693839073181152
0.001001596450805664,0.019229888916015625,1.5766491889953613,2.1995432376861572,0.029888391494750977,0.009517669677734375,0.0019969940185546875,0.007523536682128906,0.07590937614440918
0.0005080699920654297,0.015704870223999023,2.126056671142578,2.475797653198242,0.030201435089111328,0.006525516510009766,0.001990795135498047,0.009104728698730469,0.08753490447998047
0.0009970664978027344,0.0168306827545166,1.5867598056793213,2.298384428024292,0.03390073776245117,0.009906291961669922,0.002020120620727539,0.008521556854248047,0.08320999145507812
0.0009999275207519531,0.01491856575012207,1.631274938583374,2.2864468097686768,0.029649734497070312,0.006552696228027344,0.0019989013671875,0.0073587894439697266,0.08505010604858398
0.0015032291412353516,0.0177762508392334,1.716698169708252,2.1615641117095947,0.033382415771484375,0.007189512252807617,0.0011477470397949219,0.01022028923034668,0.07985353469848633
0.001069784164428711,0.017149925231933594,1.6219017505645752,2.0858867168426514,0.03265047073364258,0.006521463394165039,0.001988649368286133,0.010285139083862305,0.08327245712280273
0.0009989738464355469,0.017160415649414062,1.6387460231781006,2.1795456409454346,0.029192209243774414,0.006875753402709961,0.0019097328186035156,0.004090070724487305,0.09099459648132324
0.0020020008087158203,0.02086162567138672,1.6864476203918457,2.269493818283081,0.035109519958496094,0.011200666427612305,0.002001047134399414,0.006535768508911133,0.07511043548583984
0.005023956298828125,0.015954017639160156,1.5177695751190186,2.261601686477661,0.03135323524475098,0.007228374481201172,0.0011985301971435547,0.010618448257446289,0.07958483695983887
0.0,0.01573491096496582,1.5554955005645752,2.1927783489227295,0.03142833709716797,0.006549835205078125,0.002007007598876953,0.007072925567626953,0.07322120666503906
0.0,0.015665769577026367,1.547598123550415,2.146634817123413,0.026919841766357422,0.006535053253173828,0.002481698989868164,0.010907649993896484,0.07271695137023926
0.0010051727294921875,0.014515876770019531,1.5087354183197021,2.2048449516296387,0.03009939193725586,0.009626388549804688,0.0029802322387695312,0.008524656295776367,0.0859980583190918
0.0010836124420166016,0.01687002182006836,1.7268404960632324,2.2853033542633057,0.026733875274658203,0.0,0.0,0.019791364669799805,0.07943296432495117
0.00020623207092285156,0.015427827835083008,1.6269264221191406,2.0558221340179443,0.028065204620361328,0.0035228729248046875,0.0050585269927978516,0.00691676139831543,0.07911872863769531
0.0011980533599853516,0.014285087585449219,1.6591858863830566,2.2456648349761963,0.03180527687072754,0.008546590805053711,0.0019986629486083984,0.0075376033782958984,0.09038376808166504
0.0010001659393310547,0.017067670822143555,1.6649856567382812,2.242832660675049,0.03582143783569336,0.00954127311706543,0.002001047134399414,0.010509014129638672,0.08450889587402344
0.001005411148071289,0.01636672019958496,1.6584670543670654,2.3059768676757812,0.027805805206298828,0.00599980354309082,0.0029294490814208984,0.007272243499755859,0.07163357734680176
0.0,0.016040802001953125,1.5737097263336182,2.2137482166290283,0.03813815116882324,0.007714033126831055,0.0008416175842285156,0.007483959197998047,0.0794532299041748
0.0009961128234863281,0.019376754760742188,1.5135743618011475,2.2329163551330566,0.046114444732666016,0.011837959289550781,0.002994537353515625,0.012653589248657227,0.10616922378540039
0.0009982585906982422,0.015149593353271484,1.6002886295318604,2.2354302406311035,0.0308535099029541,0.006512165069580078,0.002000093460083008,0.008468151092529297,0.09142041206359863
0.0015156269073486328,0.022919178009033203,1.6728477478027344,2.1272246837615967,0.03364205360412598,0.00653839111328125,0.002050638198852539,0.013090133666992188,0.09336423873901367
0.0,0.016677141189575195,1.6369187831878662,2.188877820968628,0.0273892879486084,0.006096601486206055,0.002288341522216797,0.007532596588134766,0.0755469799041748
0.0010213851928710938,0.015531778335571289,1.6233432292938232,2.2114481925964355,0.027003049850463867,0.007147550582885742,0.002000093460083008,0.0065174102783203125,0.0732719898223877
0.0009906291961669922,0.015067338943481445,1.5505774021148682,2.221698522567749,0.02753901481628418,0.00653076171875,0.002007007598876953,0.007104158401489258,0.08000850677490234
0.0020194053649902344,0.017331600189208984,1.6846654415130615,2.1457111835479736,0.027632713317871094,0.007537126541137695,0.00199127197265625,0.010782241821289062,0.0768287181854248
0.0,0.015794038772583008,1.6654326915740967,2.2522647380828857,0.027245283126831055,0.008527994155883789,0.002013683319091797,0.006495952606201172,0.0809793472290039
0.0010001659393310547,0.022531986236572266,1.6169159412384033,2.267159938812256,0.03710055351257324,0.0031037330627441406,0.007291316986083984,0.006554603576660156,0.07641720771789551
0.0010001659393310547,0.015331745147705078,1.6330342292785645,2.3417129516601562,0.028167724609375,0.0062367916107177734,0.001840829849243164,0.010150432586669922,0.07330584526062012
0.0010027885437011719,0.015544891357421875,1.6543428897857666,2.1226720809936523,0.02591538429260254,0.006834268569946289,0.0020079612731933594,0.008555889129638672,0.07056212425231934
0.0010001659393310547,0.015047073364257812,1.6591007709503174,2.3511908054351807,0.027156829833984375,0.01627063751220703,0.0029764175415039062,0.010038137435913086,0.08027148246765137
0.001150369644165039,0.01612091064453125,1.5533185005187988,2.10156512260437,0.027515649795532227,0.006535768508911133,0.001997709274291992,0.0065457820892333984,0.06979703903198242
0.000997304916381836,0.014536857604980469,1.4961574077606201,2.091231346130371,0.030586719512939453,0.0055048465728759766,0.0020017623901367188,0.008620023727416992,0.09084844589233398
0.0009982585906982422,0.02170109748840332,1.7106144428253174,2.318542003631592,0.031131267547607422,0.006559848785400391,0.0019583702087402344,0.011604070663452148,0.07667183876037598
0.0010027885437011719,0.022032976150512695,1.6798200607299805,2.1405484676361084,0.027410030364990234,0.006537437438964844,0.001999378204345703,0.00653529167175293,0.08158111572265625
0.0012273788452148438,0.014742136001586914,1.513561725616455,2.0843496322631836,0.027315616607666016,0.006780385971069336,0.0017817020416259766,0.007004261016845703,0.07119488716125488
0.0,0.022673845291137695,1.5812156200408936,2.081840991973877,0.026949405670166016,0.006001949310302734,0.0025856494903564453,0.0070056915283203125,0.0732884407043457
0.0009992122650146484,0.019017934799194336,1.4960932731628418,2.1612517833709717,0.02983689308166504,0.009334802627563477,0.0025043487548828125,0.009119749069213867,0.08450746536254883
0.0009648799896240234,0.0163881778717041,1.668025016784668,2.0955562591552734,0.02736949920654297,0.0,0.008260011672973633,0.008022546768188477,0.0792856216430664
0.0015118122100830078,0.015220880508422852,1.577305793762207,2.2362067699432373,0.026549816131591797,0.007570743560791016,0.0010046958923339844,0.007525444030761719,0.07966828346252441
0.0015232563018798828,0.0214083194732666,1.6430511474609375,2.284874200820923,0.03091120719909668,0.007519960403442383,0.0010235309600830078,0.008666276931762695,0.07836580276489258
0.000202178955078125,0.015360116958618164,1.5132088661193848,2.294018268585205,0.030245065689086914,0.00599980354309082,0.0015053749084472656,0.009653806686401367,0.0869901180267334
0.0010018348693847656,0.013923406600952148,1.6339712142944336,2.0931496620178223,0.029054880142211914,0.00653529167175293,0.002000093460083008,0.006585597991943359,0.07599377632141113
0.0010194778442382812,0.018120765686035156,1.6834907531738281,2.3087551593780518,0.02627277374267578,0.012146472930908203,0.0010175704956054688,0.008510351181030273,0.08015084266662598
0.001028299331665039,0.011990070343017578,1.5811576843261719,2.2193729877471924,0.0324549674987793,0.007368326187133789,0.0009996891021728516,0.0075435638427734375,0.07660388946533203
0.00051116943359375,0.018527746200561523,1.499877691268921,2.19010853767395,0.029253005981445312,0.00705265998840332,0.001338958740234375,0.0067882537841796875,0.08688759803771973
0.0011754035949707031,0.014871835708618164,1.7040979862213135,2.2929561138153076,0.019607067108154297,0.012241125106811523,0.002000093460083008,0.0075397491455078125,0.07555818557739258
0.0010514259338378906,0.016200542449951172,1.5646865367889404,2.115452766418457,0.026425838470458984,0.006499528884887695,0.0020203590393066406,0.006005525588989258,0.06473207473754883
0.006623506546020508,0.01559305191040039,1.5214736461639404,2.313613176345825,0.03676152229309082,0.0057413578033447266,0.0,0.0070154666900634766,0.0903024673461914
0.0010309219360351562,0.015302658081054688,1.593364953994751,2.245896100997925,0.026172637939453125,0.006539344787597656,0.0016911029815673828,0.007847785949707031,0.08344101905822754
0.0009906291961669922,0.015192270278930664,1.5822243690490723,2.2467401027679443,0.03260946273803711,0.008013010025024414,0.001516580581665039,0.007155895233154297,0.07280826568603516
0.0010039806365966797,0.016521453857421875,1.5565862655639648,2.1483426094055176,0.028371095657348633,0.002226114273071289,0.0,0.013522863388061523,0.07158255577087402
0.0,0.01478719711303711,1.5437939167022705,2.1010169982910156,0.03416252136230469,0.007004261016845703,0.0015382766723632812,0.008011341094970703,0.08667802810668945
0.0008966922760009766,0.015154838562011719,1.7005352973937988,2.1225662231445312,0.025392532348632812,0.007008075714111328,0.0015163421630859375,0.00800943374633789,0.0705418586730957
0.0,0.01757216453552246,1.5237619876861572,2.1343352794647217,0.028580427169799805,0.007531404495239258,0.0010197162628173828,0.006998300552368164,0.07229971885681152
0.0,0.015536785125732422,1.592803716659546,2.1271982192993164,0.025752544403076172,0.006948709487915039,0.0018763542175292969,0.005097866058349609,0.07326173782348633
0.0016803741455078125,0.014548540115356445,1.5677201747894287,2.256446599960327,0.03042888641357422,0.0060002803802490234,0.002000093460083008,0.009196758270263672,0.09021806716918945
0.0016906261444091797,0.01754593849182129,1.674053430557251,2.1105403900146484,0.02784585952758789,0.0060040950775146484,0.002000093460083008,0.0046880245208740234,0.08233189582824707
0.0010018348693847656,0.01459813117980957,1.5344493389129639,2.0844457149505615,0.026047706604003906,0.006930112838745117,0.0015909671783447266,0.006500720977783203,0.07788515090942383
0.0,0.01905059814453125,1.6171791553497314,2.143636703491211,0.02669215202331543,0.008571624755859375,0.001996278762817383,0.007511138916015625,0.07144761085510254
0.0,0.019046306610107422,1.6043667793273926,2.1788127422332764,0.027080535888671875,0.006679058074951172,0.002011537551879883,0.006438493728637695,0.08572530746459961
0.0009543895721435547,0.02054762840270996,1.6238045692443848,2.282257556915283,0.02923297882080078,0.006780385971069336,0.003003835678100586,0.007525444030761719,0.07877302169799805
0.0010004043579101562,0.02104330062866211,1.672642707824707,2.2515504360198975,0.027176618576049805,0.007518768310546875,0.0,0.00670313835144043,0.08832740783691406
0.0017306804656982422,0.018151283264160156,1.5639867782592773,2.2474820613861084,0.02609539031982422,0.006509542465209961,0.002000093460083008,0.007516622543334961,0.08174657821655273
0.0012907981872558594,0.02745366096496582,1.6618571281433105,2.4143712520599365,0.035344600677490234,0.006955623626708984,0.0012176036834716797,0.007881402969360352,0.08207821846008301
0.0,0.020664215087890625,1.654871940612793,2.2665414810180664,0.02683734893798828,0.006685495376586914,0.0008485317230224609,0.0075092315673828125,0.07967305183410645
0.0010142326354980469,0.017355918884277344,1.6269733905792236,2.199676275253296,0.0472869873046875,0.010108709335327148,0.0010509490966796875,0.009487390518188477,0.08744192123413086
0.001516580581665039,0.018126249313354492,1.6932761669158936,2.24682354927063,0.03421497344970703,0.01054239273071289,0.002000570297241211,0.00757908821105957,0.09777498245239258
0.0020020008087158203,0.017008304595947266,1.7678027153015137,2.3191418647766113,0.036243438720703125,0.009524822235107422,0.0019989013671875,0.0073854923248291016,0.0860288143157959
0.0010101795196533203,0.019143104553222656,1.602226734161377,2.3336894512176514,0.027143478393554688,0.015259265899658203,0.0017473697662353516,0.007794857025146484,0.08215808868408203
0.0,0.0201871395111084,1.6470191478729248,2.220904588699341,0.031726837158203125,0.007540464401245117,0.0029976367950439453,0.007808208465576172,0.08109402656555176
0.0010004043579101562,0.0158536434173584,1.7211174964904785,2.2968618869781494,0.029555559158325195,0.005262613296508789,0.006193399429321289,0.008702278137207031,0.09135818481445312
0.0,0.018873214721679688,1.6616365909576416,2.233454942703247,0.025763750076293945,0.008422136306762695,0.002000093460083008,0.007523536682128906,0.07631969451904297
0.0010004043579101562,0.015523433685302734,1.6179516315460205,2.1445271968841553,0.02663445472717285,0.0062978267669677734,0.002521991729736328,0.006533145904541016,0.07516884803771973
